in_domain_fcc_displacement,in_domain_fcc_force_error,in_domain_fcc_uncertainty,in_domain_fcc_extrapolation_score,strained_cell_displacement,strained_cell_force_error,strained_cell_uncertainty,strained_cell_extrapolation_score,extrapolative_hot_displacement,extrapolative_hot_force_error,extrapolative_hot_uncertainty,extrapolative_hot_extrapolation_score
0.034484139472,-0.0808456857547,0.0470694488152,0.405695758494,0.108566800975,-0.0160959594539,0.172197732478,2.02725648206,0.146953960867,0.121776868099,0.432867772607,3.22887012785
0.0373317182621,0.00899120171945,0.0480661013917,0.439196685436,0.054097800403,-0.0735826873678,0.145507922197,1.38644471062,0.102761647981,0.141604183051,0.401933153587,2.70896056449
0.0360515085272,0.0333256303738,0.0476180279845,0.424135394438,0.0379179299999,2.72878278749e-05,0.1375797857,1.19609329412,0.116546471256,0.00318824485397,0.411582529879,2.87113495595
0.0230707368691,-0.00757056393291,0.0430747579042,0.271420433754,0.0619045055409,0.0999645483865,0.149333207715,1.47828830048,0.149594952649,0.0503309932315,0.434716466854,3.25994061939
0.057519340676,-0.0435715254072,0.0551317692366,0.6766981256,0.101712069831,0.0646021888829,0.168838914217,1.94661258625,0.113299190515,0.153513074781,0.40930943336,2.83293165311
0.0153830374622,0.0331595217208,0.0403840631118,0.18097691132,0.0455037759387,0.0148606683871,0.14129685021,1.28533854045,0.15401204224,0.0172143660365,0.437808429568,3.31190637929
0.0247522350447,0.0488733533058,0.0436632822656,0.291202765232,0.0773287754202,0.0563855940767,0.156891099956,1.65975029906,0.0990203904888,0.068764267233,0.399314273342,2.66494577046
0.0265505890226,0.100416760167,0.0442927061579,0.312359870854,0.0749161558871,-0.0251090795487,0.155708916385,1.63136653985,0.124407829868,-0.0251209844412,0.417085480907,2.96362152785
0.0349481077008,0.0469503331617,0.0472318376953,0.411154208244,0.066507219316,0.140878317372,0.151588537465,1.53243787431,0.101911779151,0.346908699076,0.401338245406,2.69896210766
0.0483790931575,-0.0170644928306,0.0519326826051,0.569165801853,0.040816733425,-0.0111840013476,0.139000199378,1.23019686382,0.0680858107777,0.0291434350254,0.377660067544,2.30100953856
0.014499534535,0.0193150993583,0.0400748370872,0.170582759235,0.0848883981656,-0.057320703864,0.160595315101,1.74868703724,0.115073943758,0.0823508279605,0.41055176063,2.85381110303
0.0367684735679,0.0163269418604,0.0478689657488,0.432570277269,0.0173068764237,-0.0493702405281,0.127480369448,0.953610310868,0.10048844481,0.301708313592,0.400341911367,2.68221699777
0.0361201813689,-0.0186661863824,0.0476420634791,0.424943310222,0.046414213556,0.0139577510334,0.141742964642,1.29604957125,0.104104136702,0.208107580454,0.402872895691,2.72475454944
0.0310055268857,0.00129600119824,0.04585193441,0.364770904537,0.0975264736186,0.102277553114,0.166787972073,1.89737027787,0.0610347045894,-0.106722829699,0.372724293213,2.21805534811
0.0161131000498,-0.0496299944667,0.0406395850174,0.189565882939,0.0974704107787,0.156202094029,0.166760501282,1.89671071504,0.132917289443,0.120992313851,0.42304210261,3.06373281698
0.032688052341,-0.0515809886054,0.0464408183194,0.384565321659,0.0597423730772,0.0512983689064,0.148273762808,1.45285144797,0.113139638399,-0.0549141896828,0.409197746879,2.8310545694
0.0310541174049,-0.00235611286404,0.0458689410917,0.365342557705,0.0673822335945,0.0326051504562,0.152017294461,1.54273215994,0.146549035878,-0.078528182082,0.432584325114,3.22410630444
0.0194860509152,0.0193165686685,0.0418201178203,0.229247657826,0.0778829339883,0.0361976950523,0.157162637654,1.66626981163,0.0932335010028,-0.0981277646159,0.395263450702,2.59686471768
0.0451251391041,0.00800010605796,0.0507937986864,0.53088398946,0.07559260294,0.0416320628903,0.156040375441,1.63932474047,0.0887494797806,0.147947409162,0.392124635846,2.54411152683
0.044607758409,-0.000105276968717,0.0506127154432,0.524797157753,0.0578421560126,0.105682478542,0.147342656446,1.43049595309,0.186966590186,0.219607318904,0.46087661313,3.69960694336
0.0376618914275,0.00466970039772,0.0481816619996,0.443081075618,0.065830087701,-0.0533877612215,0.151256742973,1.52447162001,0.170637909321,-0.194320083496,0.449446536525,3.50750481554
0.0521992343351,0.017983194274,0.0532697320173,0.614108639236,0.0813382956285,-0.0393714682638,0.158855764858,1.70692112504,0.0751962816173,-0.0892509186435,0.382637397132,2.38466213667
0.0385941687268,-0.0426899652751,0.0485079590544,0.454049043845,0.107487085656,0.0285597269447,0.171668671971,2.01455394889,0.134921395209,0.177779908176,0.424444976646,3.08731053187
0.0391421973006,-0.00378383408415,0.0486997690552,0.460496438831,0.0887484076768,0.0556081417241,0.162486719762,1.79409891384,0.107281017412,-0.113120331785,0.405096712188,2.76212961661
0.0361278227777,-0.0545976868466,0.0476447379722,0.425033209149,0.0647624923775,0.0317182106879,0.150733621265,1.51191167503,0.178112689543,0.288904392281,0.45467888268,3.59544340639
0.0239941335862,0.0331003466673,0.0433979467552,0.282283924544,0.076012718774,0.0630384624957,0.156246232199,1.64426727969,0.13953692665,-0.00019956707585,0.427675848655,3.14161090177
0.0424898752046,-0.00495916982994,0.0498714563216,0.49988088476,0.0400295824491,0.0445447534196,0.1386144954,1.22093626411,0.164832904487,0.042844428549,0.445383033141,3.43921064102
0.0214371951076,0.0177703420232,0.0425030182877,0.252202295383,0.0839204130816,0.0231027877951,0.16012100241,1.73729897743,0.0651778127714,0.217242057808,0.37562446894,2.26679779731
0.0259102778861,0.0490139864098,0.0440685972601,0.30482679866,0.0630113676166,6.78959510327e-05,0.149875570132,1.49131020725,0.156363691179,0.0123493311129,0.439454583825,3.3395728374
0.0391758510395,-0.0207490332639,0.0487115478638,0.460892365171,0.0814487613026,0.0132774100056,0.158909893038,1.70822072121,0.107274066697,0.0213404861499,0.405091846688,2.76204784349
0.0238446783991,0.00450269389918,0.0433456374397,0.280525628224,0.0531996670329,-0.0231862681489,0.145067836846,1.37587843568,0.138542252749,0.300228151819,0.426979576924,3.12990885587
0.061927512553,0.0170533988099,0.0566746293936,0.728558971212,0.0754028849952,0.144640766105,0.155947413648,1.63709276465,0.11694181529,0.169025801954,0.411859270703,2.87578606223
0.0341049737874,-0.0327256296706,0.0469367408256,0.401234985734,0.0484188247001,0.0589890992842,0.142725224103,1.31963323177,0.131663462673,0.210213242269,0.422164423871,3.0489819138
0.0209465973612,-0.0321760964021,0.0423313090764,0.246430557191,0.0720625583901,-0.0218737660836,0.154310653611,1.59779480459,0.0737143652668,0.268379301491,0.381600055687,2.36722782667
0.0240804625412,0.0346478361025,0.0434281618894,0.283299559308,0.0823610471135,-0.0145482088497,0.159356913086,1.71895349545,0.116612719129,0.295490650788,0.41162890339,2.87191434269
0.0252165829104,-0.00717815438905,0.0438258040186,0.296665681299,0.0607299635443,0.0223884587384,0.148757682137,1.46447015934,0.11362017897,-0.154748580898,0.409534125279,2.83670798788
0.0335337741097,-0.0452821060558,0.0467368209384,0.394514989526,0.0720764763785,0.0303712969986,0.154317473425,1.59795854563,0.100685550096,-0.0413309745205,0.400479885067,2.68453588348
0.057300091021,0.0681496888103,0.0550550318573,0.674118717894,0.106591960133,0.0543491239426,0.171230060465,2.00402306039,0.0872069149739,0.203535542421,0.391044840482,2.52596370557
0.0458607603973,0.0081776581162,0.0510512661391,0.539538357616,0.0796611483561,0.0852034248557,0.158033962694,1.68718998066,0.121605199422,0.0951423753995,0.415123639595,2.93064940496
0.0664087154008,0.0174146442959,0.0582430503903,0.781279004715,0.0586759769429,0.0115853911337,0.147751228702,1.44030561109,0.154354735548,0.00830038403005,0.438048314883,3.31593806527
0.0362518337701,0.00297057370393,0.0476881418195,0.426492162001,0.0740296857023,-0.0093045138366,0.155274545994,1.62093747885,0.0970649350743,-0.0109906805271,0.397945454552,2.64194041264
0.0410014074307,0.0834189790357,0.0493504926007,0.482369499184,0.0307608444364,-0.00704828718869,0.134072813774,1.11189228749,0.0911053351935,0.272331946346,0.393773734635,2.57182747286
0.0371030321684,0.0142260482164,0.0479860612589,0.436506260804,0.054867131165,-0.112646238563,0.145884894271,1.39549566076,0.0812909966587,0.183666164452,0.386903697661,2.45636466657
0.0358805990258,0.0246875698995,0.047558209659,0.422124694421,0.0944106091923,-0.0939807063893,0.165261198504,1.86071304932,0.129021288395,-0.0683462994286,0.420314901876,3.01789751052
0.0373129433316,-0.0100581916923,0.048059530166,0.438975803901,0.0732438845251,0.113923776245,0.154889503417,1.61169275912,0.159523799946,0.158076488373,0.441666659962,3.3767505876
0.0208773160636,0.0248630344455,0.0423070606222,0.245615483101,0.0763522234643,0.0599823970457,0.156412589498,1.64826145252,0.0975030676787,0.155020969163,0.398252147375,2.64709491387
0.008217337569,0.0263032987715,0.0378760681491,0.0966745596353,0.0708780663567,-0.08370480417,0.153730252515,1.5838596042,0.104035786228,-0.0351575917891,0.402825050359,2.72395042621
0.0513919990684,-0.0137638692713,0.0529871996739,0.604611753746,0.0916480442534,-0.0835208206368,0.163907541684,1.82821228533,0.112753837472,0.348924281259,0.408927686231,2.82651573497
0.0566943237886,-0.0569992795496,0.054843013326,0.666992044571,0.0379806605942,-0.0290169768997,0.137610523691,1.19683130111,0.157617372663,0.216534257617,0.440332160864,3.35432203133
0.0353686873474,-0.0285619739038,0.0473790405716,0.416102204087,0.0754673590274,0.104630728737,0.155979005923,1.63785128267,0.0649729423858,-0.0508722649813,0.37548105967,2.26438755748
0.0328836423209,0.0103045790851,0.0465092748123,0.386866380246,0.0755324442209,0.0152208629619,0.156010897668,1.63861699083,0.138360825097,0.0602276910197,0.426852577568,3.1277744129
0.0332389912812,-0.0101082941722,0.0466336469484,0.391046956249,0.0890265830174,0.00133398218322,0.162623025679,1.79737156491,0.11141732797,0.192954239892,0.407992129579,2.81079209377
0.0255381912741,0.0348075124546,0.0439383669459,0.300449309107,0.0773648333358,0.0982328097879,0.156908768335,1.66017450983,0.0899482903765,0.198466928892,0.392963803264,2.5582151809
0.0442669219727,-0.00813065997822,0.0504934226904,0.520787317326,0.0696834176784,-0.0185846365834,0.153144874662,1.56980491386,0.124725208102,0.256022906475,0.417307645672,2.96735538944
0.0124101114264,0.0438207217451,0.0393435389992,0.146001310899,0.0274306657514,0.193171581262,0.132441026218,1.07271371472,0.100890531893,0.12436960118,0.400623372325,2.68694743403
0.0205852214304,0.0087797155463,0.0422048275006,0.242179075652,0.0792107417511,0.020175016776,0.157813263458,1.68189107942,0.10211277935,0.0612360783085,0.401478945545,2.70132681588
0.00887921828904,-0.0341820617106,0.0381077264012,0.104461391636,0.0648549624365,0.0106547462291,0.150778931594,1.51299955808,0.140700087835,0.377886944938,0.428490061485,3.155295151
0.0510349504972,0.031221242379,0.052862232674,0.60041118232,0.0865128944185,0.0179526498556,0.161391318265,1.76779875786,0.162871505295,0.166866386288,0.444010053706,3.41613535641
0.0371982181275,0.025700593614,0.0480193763446,0.437626095618,0.0706001510315,0.115931950552,0.153594074005,1.58059001213,0.160762626009,-0.128852051831,0.442533838206,3.39132501187
0.0412460347312,-0.00320852686229,0.0494361121559,0.485247467426,0.0601797865676,-0.000392190456286,0.148488095418,1.45799748903,0.0772121580479,0.0475568297937,0.384048510634,2.40837832997
0.0386888438641,0.0687199368864,0.0485410953524,0.45516286899,0.0804118419043,-0.020289242071,0.158401802533,1.69602166946,0.118894617723,-0.0937384009578,0.413226232406,2.8987602085
0.0306412275854,0.0483381742923,0.0457244296549,0.360485030417,0.0308117401202,-0.0239353810743,0.134097752659,1.11249106024,0.0905973242912,0.121505429103,0.393418127004,2.56585087401
0.0410080959494,-0.0898617345547,0.0493528335823,0.482448187639,0.0632595605039,0.0945382651402,0.149997184647,1.49423012358,0.146789943835,-0.0325655849609,0.432752960685,3.22694051571
0.0224838887879,0.0120951211188,0.0428693610758,0.264516338681,0.0917628334886,0.0164092759705,0.163963788409,1.82956274693,0.0971923954479,0.119912222453,0.398034676814,2.64343994645
0.0313264144561,-0.0097097693749,0.0459642450597,0.368546052425,0.0899476004904,-0.000215666442497,0.16307432424,1.80820706459,0.161162685909,-0.174485783644,0.442813880136,3.39603159893
0.0417418447583,0.0234700608441,0.0496096456654,0.491080526568,0.0663391800097,0.152069612523,0.151506198205,1.53046094129,0.127140876672,0.0677380773242,0.41899861367,2.99577501967
0.0475170263791,0.00626955967714,0.0516309592327,0.559023839754,0.0617556023316,0.102095839582,0.149260245142,1.47653649802,0.132870590331,-0.251772433455,0.423009413232,3.06318341566
0.0592082628786,-0.0444845582188,0.0557228920075,0.696567798571,0.0694334845902,0.0352921837957,0.153022407449,1.56686452459,0.141954854498,0.00388614572754,0.429368398149,3.17005711175
0.0343056301891,0.015889862216,0.0470069705662,0.403595649283,0.0869162628994,-0.039697627675,0.161588968821,1.7725442694,0.165191676053,0.138459604415,0.445634173237,3.44343148298
0.0476585460297,0.0234242551476,0.0516804911104,0.56068877682,0.0713444779649,0.146013867877,0.153958794203,1.58934679959,0.107065596794,0.0819249902114,0.404945917756,2.7595952564
0.020728585512,-0.0134298328111,0.0422550049292,0.243865711906,0.0633775151683,0.0515615038337,0.150054982432,1.49561782551,0.149649196787,0.257723183887,0.434754437751,3.26057878573
0.052623423475,0.0492233642595,0.0534181982163,0.619099099706,0.0976424793012,0.0370373504782,0.166844814858,1.8987350506,0.0785820313291,-0.0881879182685,0.38500742193,2.42449448622
0.0281616195387,0.0405475661959,0.0448565668385,0.331313171043,0.04350113447,-0.155831692836,0.14031555589,1.26177805259,0.0797998547084,0.0959876217723,0.385859898296,2.4388218201
0.0358987220403,0.028412169865,0.0475645527141,0.422337906356,0.0784712438973,0.0939323453159,0.15745090951,1.67319110467,0.122735674059,0.190183282445,0.415914971841,2.94394910657
0.0276041594297,0.0258513695715,0.0446614558004,0.32475481682,0.107884146354,0.106786577155,0.171863231713,2.01922525122,0.110933661159,-0.0426752134148,0.407653562811,2.80510189598
0.0229678809724,-0.0230416268099,0.0430387583403,0.270210364381,0.071074890862,-0.0619395378629,0.153826696522,1.58617518661,0.128962449046,0.2283407579,0.420273714332,3.01720528289
0.0456271764726,0.0453205327695,0.0509695117654,0.536790311442,0.0642295959602,-0.00375876933231,0.15047250202,1.50564230541,0.111513837266,-0.126780543716,0.408059686086,2.81192749725
0.0294925398103,0.0575133646514,0.0453223889336,0.346971056591,0.113408226389,0.0243552725001,0.174570030931,2.08421442811,0.0932199869205,0.089123113959,0.395253990844,2.59670572848
0.0208267359158,-0.0329349094494,0.0422893575705,0.245020422539,0.116208641722,-0.00977431953292,0.175942234444,2.11716049085,0.112518988752,0.0976643198885,0.408763292127,2.82375280885
0.033435164622,-0.0965014978286,0.0467023076177,0.393354877906,0.0699308003387,0.0931219103696,0.153266092166,1.5727152981,0.106951566674,-0.0407638066574,0.404866096671,2.75825372557
0.0501898059973,0.00940894370262,0.0525664320991,0.590468305851,0.093270059055,0.0104244478123,0.164702328937,1.84729481241,0.120545728675,0.0303890272972,0.414382010073,2.91818504324
0.040137706777,-0.00777242495689,0.049048197372,0.472208315024,0.0672269966798,0.125763467622,0.151941228373,1.54090584329,0.0988401123847,0.0359036506063,0.399188078669,2.66282485159
0.0364840064055,0.0176768867423,0.0477694022419,0.429223604771,0.0590678422907,0.0215547639671,0.147943242722,1.44491579165,0.140718776197,0.159411297088,0.428503143338,3.15551501408
0.0421571239383,0.0147334022706,0.0497549933784,0.49596616398,0.0524180059404,-0.0273929595224,0.144684822911,1.36668242283,0.0936915476321,0.154524548381,0.395584083342,2.60225350155
0.0404154724761,0.0139600362471,0.0491454153666,0.475476146778,0.0927638353168,-0.0353776735755,0.164454279305,1.84133923902,0.170440968099,0.0145094469951,0.449308677669,3.50518785999
0.0214729864891,-0.0285231625066,0.0425155452712,0.25262337046,0.0439110289587,-0.0619573604242,0.14051640419,1.26660034069,0.0987774609588,0.0760983383023,0.399144222671,2.66208777599
0.029361439129,0.0328308641279,0.0452765036951,0.345428695635,0.0747101188974,-0.0823130362452,0.15560795826,1.62894257526,0.0979408400937,0.212020306571,0.398558588066,2.65224517757
0.0535381896576,0.0430463493373,0.0537383663801,0.629861054795,0.0554094947863,-0.0738007206458,0.146150652445,1.40187640925,0.163134574964,0.0295345448207,0.444194202475,3.41923029369
0.0290427854878,-0.0441841618314,0.0451649749207,0.341679829268,0.078964031643,-0.217772855899,0.157692375505,1.67898860756,0.192062082721,0.16876339389,0.464443457905,3.75955391436
0.0332288018268,-0.0168352074428,0.0466300806394,0.390927080316,0.0668052215971,0.117534406892,0.151734558583,1.5359437835,0.0998382641463,0.168616985563,0.399886784902,2.67456781349
0.0207292466447,0.0300691523918,0.0422552363256,0.243873489938,0.0943054675887,0.0705051079595,0.165209679118,1.85947608928,0.0799023039002,-0.0729626750032,0.38593161273,2.44002710471
0.0273453716215,-0.0259928730626,0.0445708800675,0.321710254371,0.0393856879484,-0.0399221475084,0.138298987095,1.21336103469,0.100950044526,0.186853502102,0.400665031168,2.68764758266
0.0286340277286,0.0340673278543,0.045021909705,0.336870914454,0.0890206757631,0.0639153174217,0.162620131124,1.7973020678,0.109632744834,0.00423994962558,0.406742921384,2.78979699804
0.0509182276637,0.025910632569,0.0528213796823,0.599037972514,0.0605378520321,0.042290459838,0.148663547496,1.46221002391,0.117471368368,0.160927076405,0.412229957858,2.88201609845
0.0356667252669,-0.00457717597882,0.0474833538434,0.419608532552,0.071710792452,-0.101754820742,0.154138288301,1.59365638179,0.130538855348,0.095109081443,0.421377198743,3.03575123938
0.032112930874,-0.0332341178941,0.0462395258059,0.377799186753,0.0715084760899,-0.0550964905822,0.154039153284,1.59127618929,0.11464335676,0.200412465584,0.410250349732,2.84874537364
0.0508464364242,-0.0293210931228,0.0527962527485,0.598193369696,0.0577184086483,0.0848980155834,0.147282020238,1.42904010175,0.0758584133704,0.061094233191,0.383100889359,2.392451922
0.0304813743725,-0.00672381355554,0.0456684810304,0.358604404382,0.0554564062425,0.0543896778453,0.146173639059,1.40242830873,0.0798752172901,0.172302490523,0.385912652103,2.43970843871
0.067212371875,0.0185567669874,0.0585243301562,0.790733786765,0.0508108459052,-0.0253796646065,0.143897314494,1.34777465771,0.0770375724206,0.302165845452,0.383926300694,2.40632438142
0.0256245174104,0.0493314311378,0.0439685810936,0.30146491071,0.0629318420692,-0.0193243142156,0.149836602614,1.49037461258,0.114712625836,-0.183036330409,0.410298838085,2.84956030396
0.0354871524147,-0.0407384012424,0.0474205033451,0.417495910761,0.0609859314209,0.24255527932,0.148883106396,1.46748154613,0.13385526635,-0.0825685399112,0.423698686445,3.07476783942
0.0336727352775,0.0220275811332,0.0467854573471,0.396149826794,0.0910458630515,0.0175484534705,0.163612472895,1.82112780061,0.14119390526,0.0665862695272,0.428835733682,3.16110476777
0.0465257472889,-0.0315540676726,0.0512840115511,0.547361732811,0.0544669894081,-0.0398833295351,0.14568882481,1.39078811068,0.0990633569997,0.25225712729,0.3993443499,2.66545125882
0.0461507592357,0.0110880572005,0.0511527657325,0.542950108655,0.111982090412,-0.00955635477647,0.173871224302,2.06743635779,0.106341050349,0.102080864405,0.404438735244,2.75107118057
0.0352185170045,-0.0266759858506,0.0473264809516,0.414335494171,0.0945036742888,0.0818318835413,0.165306800401,1.86180793281,0.116727732801,0.235553538976,0.411709412961,2.87326744472
0.0343520134887,-0.0727035218239,0.047023204721,0.404141335161,0.0954533819452,-0.0227552976601,0.165772157153,1.87298096406,0.1476087361,0.00837819181824,0.43332611527,3.23657336588
0.0365780210156,-0.0295354388267,0.0478023073554,0.430329659006,0.0734244131404,0.0300414387132,0.154977962439,1.61381662518,0.0961406263996,0.0910215667096,0.39729843848,2.63106619294
0.0477577604954,0.0241814894008,0.0517152161734,0.561856005828,0.0650939775762,-0.0348972461133,0.150896049012,1.5158115009,0.106462552316,0.134200701683,0.404523786621,2.75250061548
0.0702094625791,0.0244638527136,0.0595733119027,0.825993677402,0.0530301070392,0.103319475301,0.144984752449,1.37388361223,0.143070554817,-0.112367400664,0.430149388372,3.18318299785
0.0137243854386,0.0346407603979,0.0398035349035,0.161463358101,0.0741084122961,0.0396735567934,0.155313122025,1.62186367407,0.154856721081,-0.0600000074638,0.438399704757,3.32184377742
0.0434640449772,0.0770965071806,0.050212415742,0.511341705614,0.0592168594872,0.0044716714716,0.148016261149,1.44666893514,0.136107422704,-0.0046108464225,0.425275195893,3.10126379652
0.0448428538778,-0.0445254228982,0.0506949988572,0.527562986797,0.0662259525794,-0.008811318215,0.151450716764,1.52912885388,0.143622683415,0.212388284262,0.430535878391,3.18967862841
0.029290158658,-0.0336036334845,0.0452515555303,0.344590101858,0.077680816784,-0.0342956087098,0.157063600224,1.66389196217,0.112294650335,0.0944552899793,0.408606255234,2.82111353335
0.0278360115792,-0.0490790902551,0.0447426040527,0.327482489167,0.0352538766855,-0.0569126202648,0.136274399576,1.16475149042,0.158803278574,-0.0662927423207,0.441162295002,3.36827386558
0.0604772241705,0.0509059746102,0.0561670284597,0.711496754948,0.0753429215313,0.0404317429485,0.15591803155,1.63638731213,0.10652491222,-0.0140595881439,0.404567438554,2.75323426141
0.042767231649,-0.00860685485472,0.0499685310772,0.503143901754,0.051261315637,-0.0115326115897,0.144118044662,1.35307430161,0.0946804474097,0.185509075288,0.396276313187,2.61388761658
0.0230778629409,0.0227132384232,0.0430772520293,0.271504269893,0.0610001247781,0.0649371614014,0.148890061141,1.4676485268,0.0868458357764,-0.065053764963,0.390792085043,2.52171571502
0.0288477656308,-0.0258864552475,0.0450967179708,0.33938547801,0.07882012512,0.0174622052,0.157621861309,1.67729558965,0.110797977299,0.423099944392,0.407558584109,2.80350561528
0.0348063129154,0.0102171897348,0.0471822095204,0.409486034299,0.066270866802,0.0698405150612,0.151472724733,1.52965725649,0.0701987642525,0.181376990786,0.379139134977,2.32586781474
0.0189195241122,0.0359184766514,0.0416218334393,0.222582636614,0.0894062326808,-0.0906184363648,0.162809054014,1.80183803154,0.169504884389,-0.220687995514,0.448653419072,3.49417511045
0.0162083728023,0.0284007444435,0.0406729304808,0.19068673885,0.0966029038982,-0.0710944948792,0.16633542291,1.88650475174,0.157408480566,0.0202140258542,0.440185936396,3.35186447725
0.031647650498,0.00151909034675,0.0460766776743,0.372325299976,0.0397709333682,-0.0294061885025,0.13848775735,1.21789333374,0.0988482893093,0.147945071201,0.399193802517,2.6629210507
0.0179033623444,-0.0702711227373,0.0412661768205,0.210627792287,0.0501315009835,-0.0500550923579,0.143564435482,1.33978236451,0.145930253449,-0.047492385624,0.432151177415,3.21682651117
0.026285955706,-0.0445943018528,0.0442000844971,0.309246537717,0.0262289464918,0.0164616680075,0.131852183781,1.05857584108,0.139349062594,-0.145166585819,0.427544343816,3.1394007364
0.0179696404198,-0.0370221793021,0.0412893741469,0.21140753435,0.054136192637,0.0343472145115,0.145526734392,1.38689638396,0.114536760143,-0.0588416620113,0.4101757321,2.8474912958
0.0286128459849,0.0289897852997,0.0450144960947,0.336621717469,0.0603753069033,-0.0216356717135,0.148583900383,1.46029772827,0.0499670786549,0.0147479349315,0.364976955058,2.08784798418
0.0491670780098,0.0423373335861,0.0522084773034,0.578436211881,0.0436880581262,-0.037638139101,0.140407148482,1.26397715443,0.112762631012,0.0560045241091,0.408933841708,2.82661918838
0.02854897478,-0.0628926134227,0.044992141173,0.335870291529,0.0673727974968,0.0492613397339,0.152012670773,1.54262114702,0.0925525491164,0.376650844563,0.394786784381,2.58885351902
0.039228390685,-0.0224110700021,0.0487299367397,0.461510478647,0.0706132365786,0.0924283431933,0.153600485923,1.58074395975,0.0892941266262,0.194329221548,0.392505888638,2.55051913678
0.0401296567335,-0.0193192530482,0.0490453798567,0.47211360863,0.0644886934576,-0.029944102748,0.150599459794,1.50869051127,0.150899659988,0.177799981576,0.435629761992,3.27529011751
0.0488246018823,0.044453036066,0.0520886106588,0.574407080968,0.0669750989521,0.0499601750056,0.151817798487,1.53794234061,0.11972625543,-0.0934196277868,0.413808378801,2.90854418153
0.0519567707936,0.0074548897785,0.0531848697777,0.611256126983,0.0822660850608,0.0641183923432,0.15931038168,1.71783629483,0.131503549434,-0.0237736058909,0.422052484604,3.04710058158
0.0530014715914,0.0171546423949,0.053550515057,0.623546724605,0.0772650850617,0.00140617540991,0.15685989168,1.65900100073,0.116597481016,-0.253253809064,0.411618236711,2.87173507078
0.0298543650498,-0.0804582415405,0.0454490277674,0.351227824115,0.0631057482833,-0.0135771077934,0.149921816659,1.49242056804,0.152301845204,0.199118652247,0.436611291643,3.29178641417
0.0214795876135,-0.0477448617747,0.0425178556647,0.252701030747,0.0863473432445,-0.0115417335844,0.16131019819,1.76585109699,0.128578208428,-0.00473859491044,0.420004745899,3.01268480503
0.0207122354614,-0.0228998755594,0.0422492824115,0.243673358369,0.10676210282,0.253135261611,0.171313430382,2.00602473906,0.128215396043,0.109537944172,0.41975077723,3.00841642404
0.0490814186914,-0.00943774351826,0.052178496542,0.577428455193,0.0640974365392,-0.00545435933432,0.150407743904,1.5040874887,0.0815659535228,0.0760605902404,0.387096167466,2.45959945321
0.0460139910041,-0.0476223772246,0.0511048968514,0.541341070637,0.0426344549412,0.0129102216263,0.139890882921,1.25158182284,0.153748021621,0.02539608709,0.437623615135,3.30880025436
0.0328739913271,0.0468177506888,0.0465058969645,0.386752839142,0.0351499288162,0.0303775713252,0.13622346512,1.16352857431,0.124866774483,0.179975937926,0.417406742138,2.96902087627
0.037481386004,0.0221883321601,0.0481184851014,0.4409574824,0.0685869049626,0.0239890872174,0.152607583432,1.55690476427,0.131228038142,0.0402677862431,0.4218596267,3.04385927226
0.0385341578717,0.0487599019128,0.0484869552551,0.453343033785,0.0477389910915,-0.0170853496046,0.142392105635,1.31163518931,0.107781968516,0.0636150433654,0.405447377961,2.76802315901
